id,llegada,fecha,usuarios_id,reservahabitaciones_id
19202,T,2023-10-13,58141,4017
19203,T,2023-11-05,2643,2609
19204,T,2023-10-23,90973,3973
19205,F,2023-10-14,32901,680
19206,F,2023-10-12,41119,3349
19207,T,2023-10-10,99727,3698
19208,T,2023-10-09,95558,2374
19209,F,2023-10-24,83637,2104
19210,T,2023-10-31,12009,42
19211,F,2023-11-04,44515,2454
19212,F,2023-10-30,75647,4746
19213,F,2023-11-04,53846,2518
19214,T,2023-11-03,68370,2424
19215,F,2023-10-26,95373,1949
19216,F,2023-10-31,44646,204
19217,F,2023-10-22,89153,1966
19218,T,2023-10-30,66192,3083
19219,F,2023-10-27,50227,2469
19220,T,2023-10-20,108,2249
19221,T,2023-10-28,82408,1263
19222,F,2023-10-23,17671,4174
19223,F,2023-11-06,77653,1011
19224,F,2023-11-02,76401,1615
19225,F,2023-10-10,68587,2795
19226,T,2023-10-14,31342,3654
19227,F,2023-10-18,77188,2462
19228,T,2023-10-15,21265,4500
19229,F,2023-10-11,20411,1826
19230,F,2023-10-19,19521,1025
19231,T,2023-10-24,63821,4527
19232,T,2023-10-10,46061,4867
19233,F,2023-11-03,27397,56
19234,T,2023-10-09,92601,4698
19235,F,2023-10-18,77102,1413
19236,T,2023-10-20,49253,568
19237,F,2023-11-01,69634,3135
19238,T,2023-11-06,2831,2932
19239,T,2023-11-03,34248,1884
19240,F,2023-10-18,64867,2477
19241,T,2023-10-30,71769,1735
19242,F,2023-11-05,52473,4678
19243,T,2023-10-31,25471,4107
19244,F,2023-11-06,40771,546
19245,F,2023-11-04,60290,1997
19246,T,2023-10-14,60168,238
19247,T,2023-10-13,29334,4685
19248,T,2023-10-17,68216,3309
19249,T,2023-11-01,3870,3364
19250,T,2023-10-30,50240,1304
19251,F,2023-10-18,62968,1748
19252,T,2023-10-24,56821,4470
19253,T,2023-11-06,21723,4371
19254,F,2023-10-15,35555,1484
19255,T,2023-10-14,31060,1423
19256,F,2023-10-14,24640,3459
19257,F,2023-10-17,66249,1323
19258,T,2023-10-08,57332,2470
19259,F,2023-11-02,31405,3592
19260,F,2023-10-11,10468,4406
19261,F,2023-10-14,63622,4515
19262,T,2023-10-30,82937,2722
19263,F,2023-10-23,93861,283
19264,F,2023-10-10,16526,974
19265,T,2023-11-02,74979,3823
19266,F,2023-10-19,51397,1411
19267,F,2023-10-21,49067,3282
19268,T,2023-10-27,1676,1436
19269,T,2023-10-31,99533,1390
19270,F,2023-10-13,93049,756
19271,T,2023-10-24,53101,3781
19272,T,2023-10-19,96635,4477
19273,T,2023-10-09,94858,1004
19274,T,2023-10-12,25847,3476
19275,T,2023-10-21,49396,1525
19276,T,2023-10-08,37737,778
19277,F,2023-10-22,78715,2313
19278,T,2023-10-19,69733,3199
19279,T,2023-11-05,69716,2414
19280,T,2023-10-18,46110,4324
19281,T,2023-10-29,29087,433
19282,T,2023-10-31,96810,4557
19283,T,2023-10-22,77681,3679
19284,F,2023-10-12,28509,1754
19285,T,2023-10-27,6361,3563
19286,T,2023-10-11,88689,2195
19287,F,2023-10-30,2939,2841
19288,T,2023-10-20,85305,1363
19289,F,2023-10-25,26772,402
19290,T,2023-11-04,56290,2427
19291,F,2023-10-16,43672,3123
19292,F,2023-10-09,11057,4224
19293,T,2023-10-31,77165,1524
19294,T,2023-10-22,97201,4831
19295,T,2023-10-25,62921,3000
19296,F,2023-10-22,4957,2621
19297,T,2023-10-18,33979,1879
19298,T,2023-10-24,97477,4768
19299,F,2023-10-23,42574,3370
19300,T,2023-11-01,86503,3844
19301,T,2023-10-30,31458,4942
19302,F,2023-10-17,81323,2770
19303,F,2023-10-25,32345,4429
19304,F,2023-10-31,99575,1321
19305,F,2023-10-13,96881,1637
19306,F,2023-11-03,37377,3403
19307,T,2023-11-06,1254,958
19308,T,2023-10-15,98171,2904
19309,T,2023-10-21,54253,4125
19310,F,2023-10-23,67389,2801
19311,T,2023-10-12,78664,2467
19312,F,2023-10-15,27636,3479
19313,T,2023-10-23,50446,2266
19314,F,2023-10-22,53537,2799
19315,F,2023-10-11,10773,1359
19316,T,2023-10-10,23991,3708
19317,F,2023-10-22,98049,2017
19318,T,2023-10-19,60092,378
19319,T,2023-10-14,33998,198
19320,F,2023-10-15,13493,1200
19321,F,2023-10-23,37981,799
19322,F,2023-10-11,42599,4762
19323,T,2023-10-31,49120,4322
19324,F,2023-10-12,80255,4365
19325,T,2023-10-16,91068,467
19326,F,2023-10-16,69335,4513
19327,T,2023-10-11,43743,950
19328,F,2023-10-30,90542,203
19329,F,2023-10-23,82469,1863
19330,F,2023-10-27,37355,3887
19331,T,2023-11-01,46385,1375
19332,F,2023-10-28,87200,3103
19333,T,2023-10-22,60968,489
19334,T,2023-10-10,61592,1103
19335,T,2023-10-12,31035,674
19336,T,2023-10-31,64808,3571
19337,T,2023-10-29,75312,4971
19338,T,2023-11-04,28848,3457
19339,F,2023-11-06,3600,75
19340,F,2023-10-30,54073,191
19341,T,2023-10-10,24046,2465
19342,T,2023-11-05,33677,1475
19343,F,2023-10-10,30948,1082
19344,T,2023-10-20,37030,4826
19345,F,2023-10-25,59586,4449
19346,T,2023-10-30,62094,1918
19347,T,2023-10-17,18336,3018
19348,T,2023-10-10,8670,4813
19349,F,2023-10-25,85134,1923
19350,F,2023-10-16,59400,1822
19351,F,2023-10-26,82688,3527
19352,F,2023-10-09,61285,282
19353,F,2023-10-30,53754,4746
19354,T,2023-11-02,45905,3002
19355,F,2023-10-25,23519,4250
19356,F,2023-11-04,44620,1303
19357,T,2023-10-08,37834,297
19358,T,2023-10-16,38812,3299
19359,T,2023-10-18,33869,4158
19360,T,2023-10-25,85870,2560
19361,F,2023-10-13,20495,1006
19362,F,2023-10-26,83326,4055
19363,F,2023-10-27,74046,950
19364,T,2023-10-10,50592,1575
19365,T,2023-11-02,67189,1124
19366,F,2023-10-29,22968,237
19367,T,2023-10-23,83351,3738
19368,F,2023-10-17,57551,2029
19369,F,2023-11-04,84184,1685
19370,T,2023-10-28,7807,1220
19371,F,2023-10-28,58261,2476
19372,T,2023-10-19,42072,1486
19373,T,2023-10-29,68522,2929
19374,T,2023-11-02,10282,1642
19375,T,2023-10-11,94750,554
19376,F,2023-11-05,38882,3838
19377,F,2023-10-14,4581,107
19378,T,2023-10-18,5055,3918
19379,F,2023-11-05,5,4769
19380,T,2023-10-12,77957,744
19381,T,2023-11-02,29098,1346
19382,F,2023-11-06,97240,1018
19383,T,2023-10-25,99192,835
19384,F,2023-10-28,17292,3232
19385,T,2023-10-09,78136,3589
19386,T,2023-10-08,54596,3010
19387,F,2023-10-20,69887,3467
19388,T,2023-10-25,90626,4503
19389,T,2023-10-27,92743,3150
19390,F,2023-10-28,91271,979
19391,T,2023-11-05,14713,342
19392,T,2023-10-17,24690,1585
19393,F,2023-10-10,17731,559
19394,F,2023-10-17,82781,47
19395,T,2023-11-05,69592,936
19396,F,2023-10-12,60587,379
19397,F,2023-10-23,24988,2606
19398,T,2023-10-29,53280,226
19399,T,2023-11-04,91760,4687
19400,F,2023-10-15,62271,3420
19401,F,2023-10-20,20668,2593
19402,F,2023-10-11,24020,4709
19403,T,2023-10-10,49560,4449
19404,F,2023-11-04,34450,1544
19405,F,2023-10-19,41466,3333
19406,F,2023-10-11,79917,4676
19407,T,2023-11-01,78348,4732
19408,T,2023-11-04,86376,4063
19409,F,2023-10-22,18497,1756
19410,T,2023-10-30,92398,4665
19411,T,2023-10-28,79825,1386
19412,T,2023-10-30,27782,3763
19413,T,2023-10-24,91767,2056
19414,F,2023-10-16,83890,349
19415,T,2023-10-16,59733,2502
19416,T,2023-11-01,23838,154
19417,T,2023-10-10,29057,2204
19418,F,2023-11-01,98748,4179
19419,F,2023-11-01,27564,2291
19420,T,2023-11-05,65005,4666
19421,T,2023-10-22,79890,1704
19422,F,2023-10-09,93583,954
19423,F,2023-10-26,79822,3609
19424,F,2023-10-26,19639,3841
19425,F,2023-10-25,74017,891
19426,F,2023-10-28,56193,4964
19427,F,2023-11-04,97564,938
19428,F,2023-10-30,61989,1508
19429,T,2023-10-10,54674,1437
19430,T,2023-10-15,22708,3319
19431,T,2023-10-12,13251,3815
19432,F,2023-11-01,88705,1773
19433,F,2023-10-14,69145,189
19434,T,2023-11-05,37533,1453
19435,F,2023-11-01,41561,2937
19436,F,2023-11-04,73010,3089
19437,F,2023-10-27,50874,202
19438,F,2023-10-23,19828,4151
19439,T,2023-10-25,1530,3031
19440,T,2023-10-16,74053,4792
19441,T,2023-10-15,59562,906
19442,F,2023-11-05,78628,2404
19443,F,2023-11-04,43244,4648
19444,F,2023-10-09,73092,1534
19445,F,2023-11-03,39636,2904
19446,T,2023-10-26,97034,2709
19447,F,2023-10-22,45027,1808
19448,F,2023-10-25,49884,336
19449,F,2023-10-08,70921,1489
19450,F,2023-11-05,94695,2511
19451,T,2023-11-03,32819,4714
19452,T,2023-10-28,73724,4371
19453,T,2023-11-04,83685,1639
19454,T,2023-11-04,82907,981
19455,T,2023-10-19,74662,2905
19456,F,2023-11-05,19044,3421
19457,F,2023-10-11,74434,976
19458,F,2023-10-22,44787,1412
19459,F,2023-10-17,44683,2456
19460,F,2023-10-26,32261,3265
19461,F,2023-10-23,12852,3171
19462,T,2023-10-12,92152,2620
19463,F,2023-10-21,27362,2869
19464,T,2023-10-30,77681,3647
19465,F,2023-10-19,48596,161
19466,F,2023-10-08,95522,637
19467,T,2023-10-25,35525,1140
19468,T,2023-11-03,82992,4514
19469,T,2023-10-31,2122,3828
19470,F,2023-10-13,13654,586
19471,F,2023-11-05,83442,4855
19472,T,2023-10-09,49231,4354
19473,T,2023-10-31,7089,4297
19474,F,2023-10-22,75647,4411
19475,F,2023-10-10,17309,1156
19476,T,2023-10-28,87201,1767
19477,T,2023-10-28,84049,4110
19478,F,2023-11-01,45716,1763
19479,T,2023-11-01,88955,4480
19480,T,2023-10-25,40581,4085
19481,F,2023-10-16,83259,1653
19482,T,2023-10-14,68517,4503
19483,T,2023-10-28,66203,84
19484,T,2023-10-23,18940,1514
19485,F,2023-10-23,71228,2990
19486,F,2023-11-04,86383,285
19487,F,2023-10-24,31081,4804
19488,F,2023-11-06,63653,2491
19489,T,2023-10-19,53374,4897
19490,T,2023-10-22,1238,4938
19491,F,2023-10-10,15888,3097
19492,F,2023-10-12,86504,417
19493,T,2023-10-23,20445,4083
19494,F,2023-10-22,48583,2236
19495,T,2023-10-22,3908,4675
19496,T,2023-10-23,6477,4148
19497,F,2023-10-31,68128,4757
19498,F,2023-10-18,6772,2181
19499,T,2023-10-26,49149,3605
19500,F,2023-10-16,97820,1229
19501,F,2023-10-19,840,4830
19502,T,2023-11-01,24815,4655
19503,F,2023-10-23,67992,2464
19504,F,2023-10-11,48144,3873
19505,F,2023-11-03,53095,3401
19506,T,2023-10-21,9253,710
19507,F,2023-11-02,19267,3517
19508,F,2023-11-02,82638,4052
19509,F,2023-10-16,45712,2340
19510,F,2023-10-09,9152,4665
19511,T,2023-10-12,14757,2461
19512,T,2023-11-02,15192,646
19513,T,2023-10-29,39433,53
19514,F,2023-11-04,16629,4492
19515,F,2023-10-10,77488,39
19516,T,2023-10-20,69427,3371
19517,F,2023-10-31,26045,183
19518,T,2023-10-27,85472,3653
19519,F,2023-10-28,91540,111
19520,F,2023-10-13,85586,4623
19521,F,2023-10-09,81522,2219
19522,F,2023-10-13,57927,3354
19523,F,2023-10-25,28399,3563
19524,T,2023-10-09,22097,2764
19525,T,2023-10-11,42939,3728
19526,T,2023-10-26,519,3141
19527,T,2023-10-25,34682,3583
19528,T,2023-10-28,44543,3661
19529,T,2023-10-16,36233,3868
19530,T,2023-10-11,7591,3293
19531,F,2023-10-23,29054,129
19532,F,2023-11-04,35801,1492
19533,F,2023-10-14,53898,4683
19534,T,2023-10-22,95378,3329
19535,F,2023-10-24,80558,2026
19536,F,2023-10-13,40114,3760
19537,F,2023-10-24,46327,3040
19538,F,2023-10-17,77960,1616
19539,F,2023-10-29,58538,4758
19540,F,2023-10-08,15136,1391
19541,T,2023-11-02,99205,363
19542,T,2023-10-15,278,1202
19543,T,2023-10-13,3809,1675
19544,T,2023-10-08,70755,199
19545,F,2023-10-14,22305,1758
19546,F,2023-11-06,36005,3876
19547,T,2023-10-11,13933,4718
19548,F,2023-10-08,915,713
19549,F,2023-10-21,28853,2864
19550,F,2023-10-22,85864,429
19551,T,2023-10-30,26788,1528
19552,F,2023-10-12,85167,2670
19553,T,2023-10-13,30929,4402
19554,F,2023-10-18,51963,1845
19555,T,2023-10-09,40876,484
19556,T,2023-11-05,63434,3782
19557,F,2023-10-18,20287,486
19558,F,2023-10-25,2361,4164
19559,F,2023-10-26,8566,944
19560,T,2023-10-22,1642,1938
19561,T,2023-10-19,31567,670
19562,F,2023-11-03,7343,236
19563,F,2023-10-08,27067,3183
19564,F,2023-10-12,78450,1900
19565,F,2023-10-08,11887,49
19566,T,2023-10-11,58981,4931
19567,F,2023-11-06,21824,1851
19568,F,2023-11-05,87321,1228
19569,F,2023-10-17,61729,2136
19570,T,2023-10-25,17663,2134
19571,F,2023-10-16,19625,3266
19572,F,2023-11-04,35926,1150
19573,F,2023-11-04,86758,915
19574,F,2023-10-18,50995,4896
19575,T,2023-10-26,23286,397
19576,T,2023-10-10,42087,2900
19577,T,2023-11-06,73627,2691
19578,T,2023-11-01,96489,1586
19579,T,2023-11-05,90121,668
19580,F,2023-11-02,16311,3578
19581,F,2023-10-16,17461,680
19582,T,2023-10-12,53356,3184
19583,T,2023-11-04,94929,4720
19584,F,2023-10-24,13046,1291
19585,T,2023-10-30,25666,4767
19586,T,2023-11-04,65550,4293
19587,F,2023-10-18,27019,2193
19588,T,2023-10-28,30781,1352
19589,F,2023-10-20,2156,1827
19590,T,2023-11-04,21440,1283
19591,T,2023-10-28,32369,1904
19592,F,2023-10-17,41856,1505
19593,T,2023-10-12,66571,971
19594,F,2023-10-28,28777,1526
19595,F,2023-10-23,50146,1079
19596,T,2023-10-18,63624,400
19597,T,2023-10-15,13316,888
19598,F,2023-10-20,71365,2835
19599,T,2023-10-22,63835,1546
19600,F,2023-10-31,65524,3829
19601,T,2023-11-04,79756,2257
19602,F,2023-10-22,95832,2531
19603,T,2023-10-08,26287,4158
19604,F,2023-11-03,77625,3655
19605,T,2023-10-13,3822,1600
19606,T,2023-10-16,8192,3910
19607,T,2023-10-28,20205,3815
19608,T,2023-10-18,40059,3207
19609,T,2023-10-16,7166,2098
19610,F,2023-10-13,74092,4717
19611,F,2023-10-08,42053,3639
19612,F,2023-11-01,18087,2406
19613,F,2023-10-10,85754,1013
19614,T,2023-10-29,32437,361
19615,T,2023-11-06,35954,690
19616,T,2023-10-26,42239,2968
19617,T,2023-11-04,99761,2065
19618,T,2023-10-27,71336,1743
19619,T,2023-10-21,65671,1005
19620,T,2023-11-03,25121,4567
19621,T,2023-10-25,63167,3040
19622,F,2023-10-12,27483,305
19623,T,2023-10-13,15345,1525
19624,T,2023-10-31,41356,166
19625,F,2023-11-02,2346,579
19626,T,2023-10-22,10718,3957
19627,F,2023-10-19,38433,3453
19628,T,2023-10-23,10328,3948
19629,T,2023-10-08,13942,1335
19630,F,2023-10-22,40229,2483
19631,F,2023-11-04,58444,731
19632,T,2023-10-24,31830,3440
19633,T,2023-10-21,45425,3643
19634,T,2023-10-27,25017,3461
19635,T,2023-10-22,75392,4753
19636,T,2023-10-26,59345,1768
19637,T,2023-10-19,26579,99
19638,T,2023-10-30,54580,2712
19639,F,2023-10-28,9240,4482
19640,T,2023-10-26,47457,3307
19641,T,2023-10-29,34846,2987
19642,F,2023-10-18,52905,2775
19643,F,2023-10-30,14569,4240
19644,T,2023-10-17,21986,977
19645,T,2023-10-14,35103,3795
19646,T,2023-10-20,45314,3082
19647,T,2023-10-14,36005,1174
19648,T,2023-10-16,98107,936
19649,F,2023-10-31,50942,1374
19650,T,2023-10-19,41925,2860
19651,F,2023-10-23,89424,3940
19652,T,2023-10-29,64209,342
19653,T,2023-11-04,81139,2295
19654,T,2023-10-22,79640,3412
19655,F,2023-10-10,74483,3007
19656,F,2023-10-22,31226,2002
19657,T,2023-10-21,7113,1130
19658,F,2023-11-01,76016,3922
19659,T,2023-11-06,57932,4910
19660,T,2023-10-25,3874,3163
19661,T,2023-11-06,8312,2181
19662,F,2023-10-28,308,4674
19663,F,2023-11-06,76624,3735
19664,T,2023-10-14,25236,4164
19665,F,2023-10-12,14385,1215
19666,F,2023-10-16,85185,4115
19667,F,2023-10-25,20089,4795
19668,T,2023-10-31,63607,4831
19669,F,2023-11-06,83641,1061
19670,T,2023-10-28,19546,2129
19671,F,2023-10-26,83877,4117
19672,T,2023-10-08,85009,335
19673,T,2023-11-06,44331,2641
19674,T,2023-10-17,64794,1876
19675,T,2023-10-22,33242,955
19676,F,2023-10-21,48908,3229
19677,F,2023-11-05,94042,2529
19678,F,2023-10-11,23472,178
19679,T,2023-10-23,79595,3092
19680,F,2023-10-31,22829,3495
19681,F,2023-10-10,18283,4170
19682,T,2023-10-13,99673,2553
19683,F,2023-10-15,84417,1735
19684,T,2023-11-01,65827,3743
19685,T,2023-10-12,71434,3155
19686,T,2023-10-15,11120,2391
19687,T,2023-10-24,47519,3122
19688,F,2023-10-28,57278,3314
19689,F,2023-10-15,27625,532
19690,T,2023-10-18,57498,4498
19691,T,2023-10-17,4195,3479
19692,T,2023-10-08,76441,4724
19693,F,2023-10-17,97232,4632
19694,F,2023-11-05,29306,2706
19695,F,2023-10-24,24231,453
19696,T,2023-11-06,17168,4672
19697,F,2023-10-28,67041,2366
19698,F,2023-10-11,85887,1797
19699,T,2023-10-12,13714,447
19700,T,2023-10-27,94858,4554
19701,T,2023-10-18,26706,1666
19702,F,2023-10-18,51065,2360
19703,F,2023-10-08,37350,4590
19704,T,2023-10-10,27205,315
19705,F,2023-10-12,76639,4644
19706,T,2023-10-28,22973,1643
19707,F,2023-11-02,20872,1121
19708,T,2023-10-22,20207,824
19709,T,2023-10-27,98053,2370
19710,F,2023-10-08,78707,4310
19711,F,2023-11-01,29320,644
19712,F,2023-11-03,10804,3078
19713,T,2023-10-15,41541,1875
19714,T,2023-10-12,70412,1905
19715,T,2023-11-02,30352,2250
19716,F,2023-10-26,6900,3346
19717,F,2023-10-16,54669,1355
19718,F,2023-10-27,80138,3153
19719,F,2023-11-01,76244,1129
19720,T,2023-10-28,98899,4371
19721,T,2023-11-05,2696,1110
19722,F,2023-11-02,47143,4056
19723,F,2023-10-10,83431,3557
19724,F,2023-10-18,36146,653
19725,T,2023-10-19,31929,93
19726,T,2023-10-13,20102,1112
19727,T,2023-10-19,95771,4939
19728,T,2023-10-26,36318,380
19729,T,2023-11-01,65155,3767
19730,F,2023-10-15,22180,4541
19731,F,2023-10-12,94642,4085
19732,F,2023-11-03,96564,4173
19733,T,2023-10-28,65829,3375
19734,F,2023-10-18,33707,2660
19735,F,2023-11-01,26785,3999
19736,F,2023-10-16,44314,1171
19737,F,2023-10-17,986,1724
19738,F,2023-11-01,1654,3386
19739,F,2023-10-15,43076,603
19740,T,2023-10-15,62433,710
19741,F,2023-11-02,18645,4498
19742,F,2023-10-26,14162,2400
19743,T,2023-10-15,18164,29
19744,T,2023-10-27,19929,4778
19745,F,2023-11-01,30471,2809
19746,T,2023-10-13,71756,4472
19747,T,2023-10-14,11703,1765
19748,F,2023-10-30,23984,4681
19749,F,2023-10-12,75312,2949
19750,T,2023-11-03,34200,2800
19751,F,2023-10-20,23411,4724
19752,T,2023-10-26,91984,2988
19753,F,2023-10-18,93422,725
19754,T,2023-10-28,58589,705
19755,T,2023-10-25,57178,4660
19756,T,2023-10-30,1165,2716
19757,F,2023-11-03,60066,4492
19758,F,2023-10-08,85358,1302
19759,T,2023-11-03,3603,4844
19760,T,2023-10-11,82967,2277
19761,F,2023-11-05,74382,1756
19762,T,2023-10-14,95448,406
19763,F,2023-10-23,73269,1080
19764,F,2023-11-05,16045,1443
19765,F,2023-11-05,39813,3201
19766,T,2023-11-06,72850,4202
19767,T,2023-10-19,96728,4041
19768,T,2023-11-04,52419,3907
19769,F,2023-10-13,60693,3922
19770,F,2023-10-20,42914,4533
19771,F,2023-10-25,94603,3166
19772,T,2023-11-06,48253,1723
19773,T,2023-10-23,40926,1459
19774,T,2023-10-23,10912,1029
19775,F,2023-10-23,73539,4580
19776,T,2023-10-12,76516,3443
19777,T,2023-10-08,28970,4898
19778,T,2023-10-31,83234,984
19779,F,2023-10-23,54905,1935
19780,T,2023-10-19,17956,3229
19781,F,2023-10-28,37627,2227
19782,T,2023-10-10,14408,610
19783,T,2023-10-16,74992,4761
19784,F,2023-10-15,4843,757
19785,F,2023-10-11,16160,487
19786,T,2023-10-18,72129,745
19787,F,2023-10-17,92417,2704
19788,T,2023-10-18,60882,3438
19789,T,2023-10-27,77563,2882
19790,F,2023-10-22,93350,3600
19791,F,2023-11-03,99068,2489
19792,F,2023-10-14,9868,1796
19793,F,2023-10-14,59695,3877
19794,F,2023-11-03,39132,3817
19795,F,2023-10-18,54879,1211
19796,F,2023-11-02,79856,3017
19797,T,2023-10-27,4601,2111
19798,F,2023-11-05,84232,1340
19799,F,2023-10-12,97604,3899
19800,T,2023-10-11,64349,4865
19801,F,2023-10-24,6892,4114
19802,T,2023-11-01,19635,66
19803,T,2023-10-10,88214,1520
19804,F,2023-10-12,3140,4178
19805,F,2023-10-17,70618,1212
19806,T,2023-10-12,95945,431
19807,F,2023-10-20,14783,17
19808,T,2023-10-26,42478,1418
19809,T,2023-10-10,20306,3555
19810,T,2023-10-11,49275,1215
19811,F,2023-10-17,78506,2798
19812,F,2023-10-16,13850,2532
19813,T,2023-10-22,83730,2152
19814,F,2023-11-02,352,48
19815,F,2023-10-13,83603,3637
19816,T,2023-10-18,90806,1548
19817,F,2023-10-28,55017,1072
19818,F,2023-10-10,13423,4290
19819,T,2023-10-19,12425,3794
19820,F,2023-10-12,51174,2577
19821,T,2023-11-02,13070,2444
19822,T,2023-10-15,70063,2813
19823,T,2023-10-30,80971,4043
19824,T,2023-10-09,40778,3387
19825,T,2023-10-21,41562,4164
19826,F,2023-10-08,5289,4403
19827,F,2023-11-01,70356,4317
19828,T,2023-11-04,98873,4815
19829,T,2023-10-11,8034,4033
19830,F,2023-11-01,59728,3142
19831,T,2023-10-25,61903,4439
19832,F,2023-10-17,44918,4472
19833,F,2023-10-25,62132,193
19834,T,2023-11-03,13762,1247
19835,F,2023-10-29,2914,2519
19836,F,2023-10-13,21272,3005
19837,F,2023-10-14,27247,1537
19838,F,2023-10-13,11724,4966
19839,F,2023-10-21,11266,3754
19840,T,2023-10-30,98685,4627
19841,F,2023-10-20,11506,3801
19842,T,2023-10-25,75755,535
19843,T,2023-10-23,97406,526
19844,T,2023-10-22,22608,2258
19845,T,2023-10-20,15682,1073
19846,T,2023-10-15,40943,564
19847,T,2023-11-06,45306,3110
19848,T,2023-10-23,2446,1617
19849,T,2023-10-21,91290,2517
19850,F,2023-10-29,74354,3909
19851,F,2023-10-19,72636,2867
19852,F,2023-11-03,40239,229
19853,F,2023-10-09,21937,90
19854,F,2023-10-20,41838,3011
19855,F,2023-10-20,86311,2727
19856,T,2023-10-25,30204,2995
19857,F,2023-10-28,57729,3881
19858,T,2023-10-09,60692,4292
19859,T,2023-11-03,43362,4722
19860,F,2023-10-18,78131,3523
19861,F,2023-11-06,83759,887
19862,F,2023-11-01,35914,2167
19863,T,2023-10-17,28558,4092
19864,F,2023-11-05,8946,2591
19865,F,2023-10-13,80539,2111
19866,T,2023-11-01,87722,1416
19867,F,2023-10-08,58782,636
19868,T,2023-10-31,35791,3636
19869,T,2023-10-27,54529,2534
19870,T,2023-10-31,29643,225
19871,T,2023-11-05,4346,463
19872,T,2023-10-27,85063,3321
19873,F,2023-10-18,4281,1250
19874,F,2023-10-21,57573,4981
19875,F,2023-10-10,58519,4419
19876,T,2023-11-06,79958,4068
19877,T,2023-10-23,88626,3114
19878,T,2023-11-01,1390,2482
19879,T,2023-10-16,69447,3216
19880,F,2023-11-06,25829,1167
19881,T,2023-10-18,82148,3237
19882,T,2023-11-02,11202,4229
19883,T,2023-10-08,24833,2813
19884,T,2023-11-04,34014,3793
19885,T,2023-10-17,42166,991
19886,T,2023-10-27,99373,1679
19887,F,2023-10-24,25979,4930
19888,F,2023-10-09,84490,1503
19889,F,2023-10-20,55806,1813
19890,T,2023-11-06,50988,549
19891,T,2023-10-18,17688,4531
19892,T,2023-10-20,79815,1649
19893,T,2023-11-01,60026,508
19894,F,2023-10-21,35284,2162
19895,T,2023-10-27,81605,1899
19896,F,2023-11-04,31709,4886
19897,T,2023-11-02,66598,1674
19898,F,2023-10-20,32162,1640
19899,T,2023-10-13,7397,3567
19900,T,2023-10-12,27110,973
19901,F,2023-10-10,83301,4943
19902,T,2023-11-02,60551,889
19903,T,2023-10-18,30486,298
19904,F,2023-10-28,44736,2455
19905,T,2023-10-20,73615,4226
19906,F,2023-11-04,93317,3970
19907,F,2023-10-19,74915,3048
19908,F,2023-10-13,97821,3413
19909,F,2023-11-03,62405,802
19910,F,2023-11-02,3765,569
19911,F,2023-10-29,98670,2586
19912,T,2023-10-24,41581,1147
19913,F,2023-11-02,37571,3951
19914,T,2023-10-14,20525,2552
19915,F,2023-10-20,5001,769
19916,T,2023-10-08,83977,1571
19917,F,2023-11-03,90040,2095
19918,T,2023-10-30,23699,4882
19919,F,2023-10-18,80339,320
19920,F,2023-10-27,63610,409
19921,F,2023-10-10,71983,713
19922,F,2023-10-27,33879,4971
19923,F,2023-10-12,22364,2805
19924,T,2023-10-30,13848,2087
19925,T,2023-10-25,9491,798
19926,T,2023-10-18,65529,402
19927,F,2023-10-30,66259,3192
19928,T,2023-10-21,76840,2270
19929,F,2023-10-19,80454,1188
19930,F,2023-10-19,59361,1647
19931,F,2023-10-12,95246,80
19932,F,2023-10-18,60465,2406
19933,F,2023-10-28,2792,304
19934,F,2023-10-14,4952,2723
